id,campaign_type,channel,topic,total_count,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout
9847,bulk,mobile_push,leave review,134.0,112.0,False,False,True,True,False,False
9856,bulk,email,sale out,4740572.0,117.0,False,False,True,False,False,False
9865,bulk,mobile_push,offer after purchase,689.0,92.0,False,False,True,False,False,False
9866,bulk,mobile_push,happy birthday,1801.0,96.0,False,False,True,True,False,False
9871,bulk,mobile_push,sale out,1637354.0,36.0,False,False,True,False,True,False
9872,bulk,mobile_push,leave review,31.0,112.0,False,False,True,True,False,False
9873,bulk,mobile_push,leave review,153.0,112.0,False,False,True,True,False,False
9902,bulk,mobile_push,offer after purchase,2326.0,92.0,False,False,True,False,False,False
9904,bulk,mobile_push,happy birthday,5473.0,96.0,False,False,True,True,False,False
9917,bulk,mobile_push,leave review,138.0,112.0,False,False,True,True,False,False
9918,bulk,mobile_push,leave review,570.0,112.0,False,False,True,True,False,False
9937,bulk,mobile_push,offer after purchase,735.0,92.0,False,False,True,False,False,False
9938,bulk,mobile_push,happy birthday,1761.0,96.0,False,False,True,True,False,False
9945,bulk,email,sale out,1579628.0,108.0,False,False,True,False,False,False
9957,bulk,mobile_push,event,970.0,122.0,False,False,True,False,False,False
9959,bulk,mobile_push,offer after purchase,725.0,92.0,False,False,True,False,False,False
9960,bulk,mobile_push,happy birthday,1814.0,96.0,False,False,True,True,False,False
9980,bulk,mobile_push,sale out,1590209.0,20.0,False,False,True,False,False,False
9983,bulk,mobile_push,leave review,32.0,112.0,False,False,True,True,False,False
9984,bulk,mobile_push,leave review,122.0,112.0,False,False,True,True,False,False
9992,bulk,mobile_push,offer after purchase,782.0,92.0,False,False,True,False,False,False
9993,bulk,mobile_push,happy birthday,1783.0,96.0,False,False,True,True,False,False
10020,bulk,mobile_push,sale out,493028.0,25.0,False,False,True,False,False,False
10022,bulk,email,sale out,4753577.0,96.0,False,False,True,False,True,False
10028,bulk,mobile_push,leave review,36.0,112.0,False,False,True,True,False,False
10029,bulk,mobile_push,leave review,154.0,112.0,False,False,True,True,False,False
10036,bulk,mobile_push,offer after purchase,772.0,92.0,False,False,True,False,False,False
10037,bulk,mobile_push,happy birthday,1723.0,96.0,False,False,True,True,False,False
10043,bulk,email,sale out,3860450.0,98.0,False,False,True,False,True,False
10060,bulk,email,sale out,185098.0,106.0,False,False,True,False,False,False
10061,bulk,mobile_push,sale out,1529874.0,20.0,False,False,True,False,False,False
10064,bulk,mobile_push,leave review,37.0,112.0,False,False,True,True,False,False
10065,bulk,mobile_push,leave review,164.0,112.0,False,False,True,True,False,False
10067,bulk,mobile_push,sale out,2.0,20.0,False,False,True,False,False,False
10070,bulk,mobile_push,sale out,3.0,36.0,False,False,True,False,True,False
10114,bulk,mobile_push,happy birthday,5597.0,96.0,False,False,True,True,False,False
10127,bulk,mobile_push,sale out,1537359.0,24.0,False,False,True,False,False,False
10129,bulk,mobile_push,leave review,98.0,112.0,False,False,True,True,False,False
10130,bulk,mobile_push,leave review,421.0,112.0,False,False,True,True,False,False
10145,bulk,mobile_push,offer after purchase,851.0,92.0,False,False,True,False,False,False
10146,bulk,mobile_push,happy birthday,1883.0,96.0,False,False,True,True,False,False
10152,bulk,mobile_push,sale out,1775153.0,35.0,False,True,True,False,False,False
10159,bulk,email,sale out,383056.0,122.0,False,False,True,False,False,False
10179,bulk,email,sale out,1445059.0,108.0,False,False,True,False,False,False
10180,bulk,mobile_push,offer after purchase,857.0,92.0,False,False,True,False,False,False
10186,bulk,mobile_push,happy birthday,1730.0,96.0,False,False,True,True,False,False
10187,bulk,email,sale out,192372.0,122.0,False,False,True,False,False,False
10193,bulk,mobile_push,sale out,100736.0,25.0,False,False,True,False,False,False
10194,bulk,mobile_push,leave review,43.0,112.0,False,False,True,True,False,False
10195,bulk,mobile_push,leave review,135.0,112.0,False,False,True,True,False,False
10209,bulk,mobile_push,offer after purchase,842.0,92.0,False,False,True,False,False,False
10210,bulk,mobile_push,happy birthday,1745.0,96.0,False,False,True,True,False,False
10218,bulk,email,sale out,273033.0,94.0,False,False,True,False,False,False
10233,bulk,mobile_push,sale out,489269.0,25.0,False,False,True,False,False,False
10234,bulk,mobile_push,leave review,43.0,112.0,False,False,True,True,False,False
10235,bulk,mobile_push,leave review,140.0,112.0,False,False,True,True,False,False
10247,bulk,email,sale out,19780.0,124.0,False,False,True,False,False,False
10248,bulk,email,sale out,20751.0,124.0,False,False,True,False,False,False
10256,bulk,mobile_push,offer after purchase,828.0,92.0,False,False,True,False,False,False
10257,bulk,mobile_push,happy birthday,1795.0,96.0,False,False,True,True,False,False
10268,bulk,mobile_push,sale out,1811887.0,18.0,False,False,True,False,False,False
10269,bulk,mobile_push,leave review,47.0,112.0,False,False,True,True,False,False
10270,bulk,mobile_push,leave review,177.0,112.0,False,False,True,True,False,False
10289,bulk,email,sale out,1751564.0,103.0,False,False,True,False,False,False
10308,bulk,mobile_push,happy birthday,5466.0,96.0,False,False,True,True,False,False
10309,bulk,mobile_push,event,1035.0,122.0,False,False,True,False,False,False
10321,bulk,mobile_push,sale out,1816462.0,36.0,False,False,True,False,False,False
10326,bulk,mobile_push,leave review,103.0,112.0,False,False,True,True,False,False
10329,bulk,mobile_push,leave review,510.0,112.0,False,False,True,True,False,False
10345,bulk,mobile_push,happy birthday,1805.0,96.0,False,False,True,True,False,False
10373,bulk,email,sale out,1722054.0,130.0,False,False,True,False,False,False
10381,bulk,mobile_push,leave review,43.0,112.0,False,False,True,True,False,False
10382,bulk,mobile_push,leave review,146.0,112.0,False,False,True,True,False,False
10397,bulk,mobile_push,offer after purchase,883.0,92.0,False,False,True,False,False,False
10400,bulk,mobile_push,happy birthday,1819.0,96.0,False,False,True,True,False,False
10413,bulk,email,sale out,7.0,109.0,False,False,True,False,False,False
10421,bulk,mobile_push,sale out,1817072.0,24.0,False,False,True,False,False,False
10423,bulk,mobile_push,leave review,26.0,112.0,False,False,True,True,False,False
10424,bulk,mobile_push,leave review,143.0,112.0,False,False,True,True,False,False
10438,bulk,mobile_push,sale out,465843.0,24.0,False,False,True,False,False,False
10439,bulk,email,sale out,39436.0,109.0,False,False,True,False,False,False
10479,bulk,mobile_push,offer after purchase,1176.0,92.0,False,False,True,False,False,False
10484,bulk,mobile_push,happy birthday,7934.0,96.0,False,False,True,True,False,False
10491,bulk,mobile_push,leave review,157.0,112.0,False,False,True,True,False,False
10492,bulk,mobile_push,leave review,791.0,112.0,False,False,True,True,False,False
10507,bulk,email,sale out,730357.0,144.0,False,False,True,False,False,False
10509,bulk,mobile_push,offer after purchase,809.0,92.0,False,False,True,False,False,False
10510,bulk,mobile_push,happy birthday,1857.0,96.0,False,False,True,True,False,False
10541,bulk,mobile_push,offer after purchase,877.0,92.0,False,False,True,False,False,False
10544,bulk,mobile_push,happy birthday,2003.0,96.0,False,False,True,True,False,False
10549,bulk,mobile_push,sale out,1863244.0,43.0,False,False,True,False,False,False
10555,bulk,mobile_push,leave review,68.0,112.0,False,False,True,True,False,False
10557,bulk,mobile_push,leave review,321.0,112.0,False,False,True,True,False,False
10567,bulk,email,sale out,38550.0,126.0,False,False,True,False,False,False
10573,bulk,mobile_push,offer after purchase,1037.0,92.0,False,False,True,False,False,False
10574,bulk,mobile_push,happy birthday,1833.0,96.0,False,False,True,True,False,False
10600,bulk,mobile_push,sale out,457985.0,34.0,False,False,True,False,False,False
10608,bulk,mobile_push,leave review,50.0,112.0,False,False,True,True,False,False
10609,bulk,mobile_push,leave review,218.0,112.0,False,False,True,True,False,False
10619,bulk,email,sale out,4776309.0,110.0,False,False,True,False,False,False
10637,bulk,mobile_push,happy birthday,1882.0,96.0,False,False,True,True,False,False
10639,bulk,mobile_push,offer after purchase,1882.0,92.0,False,False,True,False,False,False
10640,bulk,mobile_push,sale out,1704318.0,25.0,False,False,True,False,False,False
10642,bulk,mobile_push,leave review,64.0,112.0,False,False,True,True,False,False
10643,bulk,mobile_push,leave review,208.0,112.0,False,False,True,True,False,False
10671,bulk,email,sale out,4503439.0,99.0,True,False,True,False,True,False
10685,bulk,mobile_push,sale out,1581487.0,20.0,True,False,True,False,True,False
10687,bulk,mobile_push,happy birthday,5772.0,96.0,False,False,True,True,False,False
10689,bulk,mobile_push,offer after purchase,2039.0,92.0,False,False,True,False,False,False
10690,bulk,mobile_push,event,1127.0,122.0,False,False,True,False,False,False
10712,bulk,mobile_push,leave review,154.0,112.0,False,False,True,True,False,False
10713,bulk,mobile_push,leave review,639.0,112.0,False,False,True,True,False,False
10733,bulk,mobile_push,offer after purchase,1781.0,92.0,False,False,True,False,False,False
10734,bulk,mobile_push,happy birthday,1753.0,96.0,False,False,True,True,False,False
10740,bulk,mobile_push,leave review,60.0,112.0,False,False,True,True,False,False
10741,bulk,mobile_push,leave review,194.0,112.0,False,False,True,True,False,False
10777,bulk,email,sale out,100445.0,92.0,False,False,True,False,False,False
10782,bulk,mobile_push,offer after purchase,3909.0,92.0,False,False,True,False,False,False
10783,bulk,mobile_push,happy birthday,4027.0,96.0,False,False,True,True,False,False
10792,bulk,email,sale out,1545660.0,103.0,False,False,True,False,False,False
10795,bulk,mobile_push,sale out,437714.0,31.0,False,True,True,False,False,False
10796,bulk,mobile_push,leave review,90.0,112.0,False,False,True,True,False,False
10797,bulk,mobile_push,leave review,369.0,112.0,False,False,True,True,False,False
10821,bulk,mobile_push,happy birthday,2023.0,96.0,False,False,True,True,False,False
10852,bulk,mobile_push,sale out,1800792.0,24.0,False,False,True,False,False,False
10855,bulk,mobile_push,leave review,54.0,112.0,False,False,True,True,False,False
10856,bulk,mobile_push,leave review,56.0,112.0,False,False,True,True,False,False
10880,bulk,mobile_push,offer after purchase,1790.0,92.0,False,False,True,False,False,False
10881,bulk,mobile_push,happy birthday,6233.0,96.0,False,False,True,True,False,False
10894,bulk,mobile_push,sale out,298651.0,17.0,False,False,True,False,False,False
10895,bulk,mobile_push,leave review,145.0,112.0,False,False,True,True,False,False
10896,bulk,mobile_push,leave review,687.0,112.0,False,False,True,True,False,False
10909,bulk,mobile_push,offer after purchase,1580.0,92.0,False,False,True,False,False,False
10910,bulk,mobile_push,happy birthday,1965.0,96.0,False,False,True,True,False,False
10912,bulk,email,sale out,226219.0,127.0,False,False,True,False,False,True
10936,bulk,mobile_push,sale out,1877997.0,24.0,False,False,True,False,False,False
10938,bulk,mobile_push,leave review,49.0,112.0,False,False,True,True,False,False
10939,bulk,mobile_push,leave review,228.0,112.0,False,False,True,True,False,False
10946,bulk,mobile_push,offer after purchase,1371.0,92.0,False,False,True,False,False,False
10947,bulk,mobile_push,happy birthday,2015.0,96.0,False,False,True,True,False,False
10954,bulk,email,sale out,104596.0,106.0,False,True,True,False,False,False
10962,bulk,mobile_push,sale out,2148458.0,32.0,False,False,True,False,False,False
10966,bulk,mobile_push,leave review,37.0,112.0,False,False,True,True,False,False
10967,bulk,mobile_push,leave review,200.0,112.0,False,False,True,True,False,False
10977,bulk,mobile_push,offer after purchase,1352.0,92.0,False,False,True,False,False,False
10978,bulk,mobile_push,happy birthday,1862.0,96.0,False,False,True,True,False,False
10988,bulk,email,sale out,418684.0,106.0,False,False,True,False,False,False
10990,bulk,mobile_push,sale out,486059.0,25.0,False,False,True,False,False,False
10993,bulk,mobile_push,leave review,60.0,112.0,False,False,True,True,False,False
10994,bulk,mobile_push,leave review,297.0,112.0,False,False,True,True,False,False
11005,bulk,mobile_push,offer after purchase,1496.0,92.0,False,False,True,False,False,False
11006,bulk,mobile_push,happy birthday,1933.0,96.0,False,False,True,True,False,False
11031,bulk,mobile_push,sale out,1870823.0,33.0,False,False,True,False,False,False
11035,bulk,mobile_push,sale out,374129.4632675439,33.0,False,False,True,False,False,False
11104,bulk,mobile_push,happy birthday,6161.0,96.0,False,False,True,True,False,False
11107,bulk,mobile_push,sale out,1876973.0,24.0,False,False,True,False,False,False
11108,bulk,mobile_push,leave review,284.0,112.0,False,False,True,True,False,False
11109,bulk,mobile_push,leave review,54.0,112.0,False,False,True,True,False,False
11118,bulk,mobile_push,happy birthday,2080.0,96.0,False,False,True,True,False,False
11131,bulk,mobile_push,sale out,29467.0,24.0,False,False,True,False,False,False
11132,bulk,mobile_push,sale out,1762439.0,17.0,False,False,True,False,False,False
11136,bulk,mobile_push,leave review,58.0,112.0,False,False,True,True,False,False
11139,bulk,mobile_push,leave review,228.0,112.0,False,False,True,True,False,False
11143,bulk,email,sale out,213505.0,119.0,False,False,True,False,False,True
11144,bulk,email,sale out,2900553.0,119.0,False,False,True,False,False,True
11148,bulk,mobile_push,offer after purchase,1385.0,92.0,False,False,True,False,False,False
11149,bulk,mobile_push,happy birthday,1999.0,96.0,False,False,True,True,False,False
11152,bulk,mobile_push,event,1197.0,122.0,False,False,True,False,False,False
11163,bulk,mobile_push,sale out,11434.0,20.0,False,False,True,False,False,False
11171,bulk,email,sale out,106290.0,97.0,False,False,True,False,False,False
11172,bulk,mobile_push,sale out,8343.0,25.0,False,False,True,False,False,False
11173,bulk,mobile_push,sale out,6968.0,35.0,False,False,True,False,False,False
11175,bulk,mobile_push,sale out,3284.0,32.0,False,False,True,False,False,False
11176,bulk,mobile_push,sale out,14215.0,28.0,False,False,True,False,False,False
11177,bulk,mobile_push,sale out,159229.0,23.0,False,False,True,False,False,False
11178,bulk,mobile_push,sale out,1055670.0,29.0,False,False,True,False,False,False
11181,bulk,mobile_push,leave review,233.0,112.0,False,False,True,True,False,False
11182,bulk,mobile_push,leave review,51.0,112.0,False,False,True,True,False,False
11202,bulk,mobile_push,offer after purchase,1375.0,92.0,False,False,True,False,False,False
11204,bulk,mobile_push,happy birthday,2068.0,96.0,False,False,True,True,False,False
11207,bulk,mobile_push,sale out,496305.0,19.0,False,False,True,False,False,False
11208,bulk,email,sale out,2896782.0,119.0,False,False,True,False,False,False
11209,bulk,email,sale out,411104.0,137.0,False,False,True,False,False,False
11211,bulk,mobile_push,leave review,74.0,112.0,False,False,True,True,False,False
11212,bulk,mobile_push,leave review,252.0,112.0,False,False,True,True,False,False
11229,bulk,mobile_push,offer after purchase,1368.0,92.0,False,False,True,False,False,False
11230,bulk,mobile_push,happy birthday,1999.0,96.0,False,False,True,True,False,False
11246,bulk,mobile_push,sale out,1871446.0,24.0,False,False,True,False,False,False
11252,bulk,mobile_push,leave review,53.0,112.0,False,False,True,True,False,False
11253,bulk,mobile_push,leave review,271.0,112.0,False,False,True,True,False,False
11281,bulk,mobile_push,happy birthday,6046.0,96.0,False,False,True,True,False,False
11302,bulk,mobile_push,leave review,266.0,112.0,False,False,True,True,False,False
11303,bulk,mobile_push,leave review,758.0,112.0,False,False,True,True,False,False
11325,bulk,mobile_push,happy birthday,2007.0,96.0,False,False,True,True,False,False
11329,bulk,mobile_push,sale out,15939.0,29.0,False,False,True,False,False,False
11335,bulk,mobile_push,sale out,214185.0,21.0,False,False,True,False,True,False
11336,bulk,mobile_push,leave review,54.0,112.0,False,False,True,True,False,False
11337,bulk,mobile_push,leave review,229.0,112.0,False,False,True,True,False,False
11345,bulk,mobile_push,sale out,374129.4632675439,29.0,False,False,True,False,False,False
11352,bulk,mobile_push,happy birthday,1731.0,96.0,False,False,True,True,False,False
11375,bulk,email,sale out,107951.0,129.0,False,False,True,False,False,False
11387,bulk,mobile_push,sale out,1371513.0,30.0,False,False,True,False,False,False
11389,bulk,mobile_push,leave review,57.0,112.0,False,False,True,True,False,False
11390,bulk,mobile_push,leave review,164.0,112.0,False,False,True,True,False,False
11399,bulk,email,sale out,265.0,135.0,False,False,True,False,True,False
11400,bulk,email,sale out,1804.0,135.0,False,False,True,False,True,False
11414,bulk,mobile_push,sale out,1.0,4.0,False,False,False,False,False,False
11416,bulk,mobile_push,sale out,1.0,4.0,False,False,False,False,False,False
11426,bulk,mobile_push,offer after purchase,1403.0,92.0,False,False,True,False,False,False
11428,bulk,mobile_push,sale out,3992.0,19.0,False,False,True,False,True,False
11430,bulk,mobile_push,happy birthday,2006.0,96.0,False,False,True,True,False,False
11432,bulk,mobile_push,sale out,578.0,19.0,False,False,True,False,True,False
11436,bulk,mobile_push,sale out,505535.0,23.0,False,False,True,False,False,False
11437,bulk,mobile_push,leave review,234.0,112.0,False,False,True,True,False,False
11438,bulk,mobile_push,leave review,64.0,112.0,False,False,True,True,False,False
11449,bulk,mobile_push,sale out,1.0,4.0,False,False,False,False,False,False
11458,bulk,mobile_push,offer after purchase,1449.0,92.0,False,False,True,False,False,False
11459,bulk,mobile_push,happy birthday,2057.0,96.0,False,False,True,True,False,False
11464,bulk,mobile_push,sale out,24153.0,28.0,False,False,True,False,False,False
11467,bulk,mobile_push,sale out,10762.0,31.0,False,False,True,False,False,False
11470,bulk,mobile_push,sale out,4452.0,24.0,False,False,True,False,True,False
11471,bulk,mobile_push,leave review,61.0,112.0,False,False,True,True,False,False
11472,bulk,mobile_push,leave review,241.0,112.0,False,False,True,True,False,False
11491,bulk,email,sale out,232901.0,97.0,False,False,True,False,False,False
11501,bulk,mobile_push,happy birthday,1918.0,96.0,False,False,True,True,False,False
11502,bulk,mobile_push,happy birthday,2076.0,96.0,False,False,True,True,False,False
11503,bulk,mobile_push,happy birthday,2114.0,96.0,False,False,True,True,False,False
11507,bulk,mobile_push,leave review,206.0,112.0,False,False,True,True,False,False
11509,bulk,mobile_push,leave review,614.0,112.0,False,False,True,True,False,False
11522,bulk,mobile_push,offer after purchase,2066.0,92.0,False,False,True,False,False,False
11523,bulk,mobile_push,offer after purchase,2052.0,92.0,False,False,True,False,False,False
11524,bulk,mobile_push,event,1259.0,122.0,False,False,True,False,False,False
11525,bulk,mobile_push,happy birthday,1874.0,96.0,False,False,True,True,False,False
11527,bulk,mobile_push,sale out,417682.0,19.0,False,False,True,False,False,False
11543,bulk,mobile_push,leave review,90.0,112.0,False,False,True,True,False,False
11544,bulk,mobile_push,leave review,214.0,112.0,False,False,True,True,False,False
11560,bulk,mobile_push,offer after purchase,2287.0,92.0,False,False,True,False,False,False
11561,bulk,mobile_push,happy birthday,1924.0,96.0,False,False,True,True,False,False
11581,bulk,mobile_push,leave review,76.0,112.0,False,False,True,True,False,False
11582,bulk,mobile_push,leave review,226.0,112.0,False,False,True,True,False,False
11595,bulk,mobile_push,happy birthday,2038.0,96.0,False,False,True,True,False,False
11596,bulk,mobile_push,offer after purchase,1759.0,92.0,False,False,True,False,False,False
11600,bulk,mobile_push,event,1236.0,122.0,False,False,True,False,False,False
11601,bulk,mobile_push,sale out,304.0,29.0,False,False,True,False,False,False
11602,bulk,mobile_push,sale out,508.0,26.0,False,False,True,False,False,False
11608,bulk,email,sale out,2719974.0,99.0,True,False,True,False,True,False
11612,bulk,mobile_push,leave review,78.0,112.0,False,False,True,True,False,False
11614,bulk,mobile_push,leave review,197.0,112.0,False,False,True,True,False,False
11637,bulk,mobile_push,happy birthday,1932.0,96.0,False,False,True,True,False,False
11638,bulk,mobile_push,offer after purchase,1713.0,92.0,False,False,True,False,False,False
11653,bulk,mobile_push,leave review,89.0,112.0,False,False,True,True,False,False
11654,bulk,mobile_push,leave review,233.0,112.0,False,False,True,True,False,False
11668,bulk,mobile_push,sale out,19.0,33.0,False,False,True,False,False,False
11669,bulk,mobile_push,sale out,267.0,33.0,False,False,True,False,False,False
11691,bulk,mobile_push,happy birthday,2179.0,96.0,False,False,True,True,False,False
11693,bulk,mobile_push,happy birthday,2034.0,96.0,False,False,True,True,False,False
11694,bulk,mobile_push,happy birthday,2133.0,96.0,False,False,True,True,False,False
11759,bulk,mobile_push,happy birthday,4083.0,96.0,False,False,True,True,False,False
11760,bulk,email,sale out,2752736.0,109.0,False,False,True,False,True,False
11763,bulk,mobile_push,offer after purchase,1597.0,92.0,False,False,True,False,False,False
11764,bulk,email,sale out,21030.0,121.0,False,False,True,False,False,False
11766,bulk,email,sale out,6558.0,117.0,False,False,True,False,False,False
11791,bulk,email,sale out,1544.0,107.0,False,False,True,False,False,False
11792,bulk,email,sale out,18539.0,109.0,False,False,True,False,False,False
11793,bulk,mobile_push,sale out,3221.0,30.0,False,False,True,False,False,False
11795,bulk,mobile_push,sale out,1153.0,28.0,False,False,True,False,False,False
11796,bulk,mobile_push,sale out,1937892.0,22.0,False,False,True,False,True,False
11797,bulk,mobile_push,leave review,265.0,112.0,False,False,True,True,False,False
11798,bulk,mobile_push,leave review,771.0,112.0,False,False,True,True,False,False
11806,bulk,email,sale out,339184.0,111.0,False,False,True,False,False,False
11809,bulk,mobile_push,offer after purchase,3200.0,92.0,False,False,True,False,False,False
11812,bulk,mobile_push,happy birthday,2037.0,96.0,False,False,True,True,False,False
11846,bulk,mobile_push,sale out,3514.0,24.0,False,False,True,False,False,False
11847,bulk,mobile_push,sale out,40131.0,25.0,False,False,True,False,False,False
11849,bulk,mobile_push,leave review,57.0,112.0,False,False,True,True,False,False
11850,bulk,mobile_push,leave review,231.0,112.0,False,False,True,True,False,False
11855,bulk,email,sale out,4803882.0,119.0,False,True,True,False,True,False
11864,bulk,mobile_push,happy birthday,1940.0,96.0,False,False,True,True,False,False
11887,bulk,mobile_push,leave review,61.0,112.0,False,False,True,True,False,False
11889,bulk,mobile_push,leave review,199.0,112.0,False,False,True,True,False,False
11897,bulk,mobile_push,sale out,521558.0,26.0,False,False,True,False,False,False
11930,bulk,mobile_push,offer after purchase,3908.0,92.0,False,False,True,False,False,False
11933,bulk,mobile_push,happy birthday,6087.0,96.0,False,False,True,True,False,False
11935,bulk,mobile_push,sale out,287947.0,25.0,False,False,False,False,False,False
11952,bulk,email,sale out,614570.0,131.0,False,False,True,False,False,False
11953,bulk,mobile_push,offer after purchase,2183.0,92.0,False,False,True,False,False,False
11954,bulk,mobile_push,happy birthday,1966.0,96.0,False,False,True,True,False,False
11962,bulk,mobile_push,leave review,255.0,112.0,False,False,True,True,False,False
11963,bulk,mobile_push,leave review,872.0,112.0,False,False,True,True,False,False
11968,bulk,mobile_push,sale out,1640369.0,17.0,False,False,True,False,False,False
12000,bulk,mobile_push,offer after purchase,1938.0,92.0,False,False,True,False,False,False
12002,bulk,mobile_push,happy birthday,1926.0,96.0,False,False,True,True,False,False
12003,bulk,mobile_push,sale out,7480.0,29.0,False,False,True,False,False,False
12004,bulk,mobile_push,leave review,76.0,112.0,False,False,True,True,False,False
12005,bulk,mobile_push,leave review,226.0,112.0,False,False,True,True,False,False
12020,bulk,email,sale out,344383.0,107.0,False,False,True,False,False,False
12022,bulk,mobile_push,happy birthday,2036.0,96.0,False,False,True,True,False,False
12030,bulk,mobile_push,sale out,241.0,28.0,False,False,True,False,False,False
12032,bulk,mobile_push,sale out,7445.0,29.0,False,False,True,False,False,False
12035,bulk,mobile_push,sale out,533879.0,24.0,False,False,True,False,False,False
12038,bulk,mobile_push,leave review,70.0,112.0,False,False,True,True,False,False
12039,bulk,mobile_push,leave review,232.0,112.0,False,False,True,True,False,False
12052,bulk,email,sale out,3932219.0,88.0,False,False,True,False,False,False
12057,bulk,mobile_push,happy birthday,2015.0,96.0,False,False,True,True,False,False
12073,bulk,mobile_push,leave review,62.0,112.0,False,False,True,True,False,False
12074,bulk,mobile_push,leave review,233.0,112.0,False,False,True,True,False,False
20519,trigger,multichannel,abandoned cart,0.0,96.0,False,False,True,False,False,False
20845,trigger,multichannel,abandoned category,0.0,96.0,False,False,True,False,False,False
20836,trigger,multichannel,abandoned cart,0.0,96.0,False,False,True,False,False,False
20821,trigger,multichannel,abandoned view,0.0,96.0,False,False,True,False,False,False
20846,trigger,multichannel,added to wish list,0.0,96.0,False,False,True,False,False,False
20847,trigger,multichannel,abandoned search,0.0,96.0,False,False,True,False,False,False
20896,trigger,multichannel,abandoned cart,0.0,96.0,False,False,True,False,False,False
21379,trigger,multichannel,abandoned cart,0.0,96.0,False,False,True,False,False,False
20999,trigger,multichannel,subscribed,0.0,96.0,False,False,True,False,False,False
21010,trigger,multichannel,abandoned cart,0.0,96.0,False,False,True,False,False,False
21236,trigger,multichannel,sale out,0.0,96.0,False,False,True,False,False,False
21237,trigger,multichannel,sale out,0.0,96.0,False,False,True,False,False,False
21238,trigger,multichannel,removed from wish list,0.0,96.0,False,False,True,False,False,False
20833,trigger,multichannel,double opt in,0.0,96.0,False,False,True,False,False,False
24827,trigger,multichannel,sale out,0.0,96.0,False,False,True,False,False,False
18016,trigger,multichannel,subscribed,0.0,96.0,False,False,True,False,False,False
21885,trigger,multichannel,abandoned view,0.0,96.0,False,False,True,False,False,False
18010,trigger,multichannel,abandoned cart,0.0,96.0,False,False,True,False,False,False
19017,trigger,multichannel,abandoned search,0.0,96.0,False,False,True,False,False,False
18223,trigger,multichannel,added to wish list,0.0,96.0,False,False,True,False,False,False
24028,trigger,multichannel,user added to segment,0.0,96.0,False,False,True,False,False,False
18012,trigger,multichannel,recent purchase,0.0,96.0,False,False,True,False,False,False
18011,trigger,multichannel,abandoned category,0.0,96.0,False,False,True,False,False,False
19867,trigger,multichannel,price drop,0.0,96.0,False,False,True,False,False,False
19868,trigger,multichannel,price drop,0.0,96.0,False,False,True,False,False,False
25007,trigger,multichannel,back in stock,0.0,96.0,False,False,True,False,False,False
18212,trigger,multichannel,abandoned view,0.0,96.0,False,False,True,False,False,False
26,transactional,email,order shipped,0.0,127.0,False,False,False,False,False,False
367,transactional,mobile_push,order reminder,0.0,125.0,False,False,False,False,False,False
122,transactional,email,order shipped,0.0,127.0,False,False,False,False,False,False
366,transactional,mobile_push,order reminder,0.0,125.0,False,False,False,False,False,False
470,transactional,mobile_push,sale out,0.0,27.0,False,False,False,False,False,False
67,transactional,email,welcome letter,0.0,134.0,False,False,False,False,False,False
31,transactional,email,order ready for pickup,0.0,99.0,False,False,False,False,False,False
369,transactional,mobile_push,order ready for pickup,0.0,125.0,False,False,False,False,False,False
28,transactional,email,order created,0.0,74.0,False,False,False,False,False,False
32,transactional,email,order ready for pickup,0.0,88.0,False,False,False,False,False,False
64,transactional,email,order ready for pickup,0.0,139.0,False,False,False,False,False,False
55,transactional,email,order ready for pickup,0.0,76.0,False,False,False,False,False,False
54,transactional,email,order created,0.0,74.0,False,False,False,False,False,False
62,transactional,email,order created,0.0,111.0,False,False,False,False,False,False
30,transactional,email,order shipped,0.0,145.0,False,False,False,False,False,False
60,transactional,email,order created,0.0,111.0,False,False,False,False,False,False
221,transactional,email,bonuses expired,0.0,135.0,False,True,True,True,False,False
357,transactional,mobile_push,order shipped,0.0,127.0,False,False,False,False,False,False
358,transactional,mobile_push,order created,0.0,127.0,False,False,False,False,False,False
359,transactional,mobile_push,order created,0.0,127.0,False,False,False,False,False,False
360,transactional,mobile_push,order cancelled,0.0,125.0,False,False,False,False,False,False
362,transactional,mobile_push,order ready for pickup,0.0,136.0,False,False,False,False,False,False
363,transactional,mobile_push,order ready for pickup,0.0,125.0,False,False,False,False,False,False
365,transactional,mobile_push,order pickup still pending,0.0,125.0,False,False,False,False,False,False
368,transactional,mobile_push,order created,0.0,111.0,False,False,False,False,False,False
33,transactional,email,order pickup still pending,0.0,88.0,False,False,False,False,False,False
523,transactional,sms,order reminder,0.0,7.0,False,False,False,False,False,False
27,transactional,email,order created,0.0,74.0,False,False,False,False,False,False
34,transactional,email,order reminder,0.0,88.0,False,False,False,False,False,False
29,transactional,email,order cancelled,0.0,88.0,False,False,False,False,False,False
370,transactional,mobile_push,order reminder,0.0,125.0,False,False,False,False,False,False
371,transactional,mobile_push,order reminder,0.0,125.0,False,False,False,False,False,False
372,transactional,mobile_push,order created,0.0,111.0,False,False,False,False,False,False
373,transactional,mobile_push,order shipped,0.0,138.0,False,False,False,False,False,False
374,transactional,mobile_push,order ready for pickup,0.0,143.0,False,False,False,False,False,False
380,transactional,mobile_push,order ready for pickup,0.0,136.0,False,False,False,False,False,False
